itemId,productName,productLink,offerLink,imageUrl,price,priceMax,sales,ratingStar,shopType,sellerCommissionRate,shopeeCommissionRate,subniches
42468737032,HealthyPlace Double Toning White Liposome Glutathione – 30 sticks (1 month supply),https://shopee.com.br/product/1339412998/42468737032,https://s.shopee.com.br/2BCnwc7zT0,https://cf.shopee.com.br/file/sg-11134207-824gq-mekhak9qlath4c,180.0,180.0,3,5.0,[],0.12,0.03,"[""skincare-facial""]"
58261821430,Calça Jeans Wide Leg Feminina cargo STRASS Cintura Alta Festa Balada Tecido Grosso Premium BRILHO,https://shopee.com.br/product/1259455928/58261821430,https://s.shopee.com.br/AUrvwgxksL,https://cf.shopee.com.br/file/br-11134207-820ll-mozm4t2ktzb91b,180.0,180.0,3,5.0,[],0.12,0.03,"[""moda-calcas""]"
58200761348,"Caixa Cronograma Capilar SmartLiss – Hidratar, Nutrir e Reconstruir | Kit Completo com 6 Itens",https://shopee.com.br/product/1576917687/58200761348,https://s.shopee.com.br/3LOlLUpMoy,https://cf.shopee.com.br/file/sg-11134201-821fs-mh9hrjw57lzh89,150.0,150.0,2,5.0,[],0.15,0.03,"[""cabelo-tratamento""]"
23394216928,CERA MODELADORA FOX FOR MEN UVA 80GR - 15 UNIDADES,https://shopee.com.br/product/410629395/23394216928,https://s.shopee.com.br/9fIosq8CLF,https://cf.shopee.com.br/file/br-11134207-7r98o-mc2hu91s3t1h19,150.0,150.0,2,5.0,[2],0.15,0.03,"[""cabelo-ferramentas""]"
21798019260,Jaqueta Jeans Customizada Personalizado Do seu jeito (crie sua arte),https://shopee.com.br/product/399590901/21798019260,https://s.shopee.com.br/30lv3ZOgls,https://cf.shopee.com.br/file/br-11134207-7r98o-mc6vrvyt8vd112,180.0,420.0,2,5.0,[],0.12,0.03,"[""moda-inverno""]"
22292580493,10 UNI PASTA MODELADORA ALFA LOOKS 150gr - MODELADORA CAPILAR EFEITO BRILHO,https://shopee.com.br/product/345747202/22292580493,https://s.shopee.com.br/3LOlLCJ2aR,https://cf.shopee.com.br/file/br-11134207-81z1k-mfuaib9w6xok43,150.0,150.0,5,4.9,[2],0.15,0.03,"[""cabelo-ferramentas""]"
22393638246,15 UNI PASTA MODELADORA ALFA LOOKS TRADICIONAL 80GR EFEITO BRILHO,https://shopee.com.br/product/345747202/22393638246,https://s.shopee.com.br/9AMYHv1Inp,https://cf.shopee.com.br/file/br-11134207-81z1k-mi5bi94sqdqa69,150.0,150.0,3,4.9,[2],0.15,0.03,"[""cabelo-ferramentas""]"
23694461450,jaqueta Feminina Estilosa| jaqueta de Couro cor Rosa perolado |tamanho P,https://shopee.com.br/product/1634367976/23694461450,https://s.shopee.com.br/4VaiqQHiun,https://cf.shopee.com.br/file/br-11134207-820lj-mn3niddamlfk89,180.0,180.0,2,4.9,[2],0.12,0.03,"[""moda-inverno""]"
10632918336,"Batom Líquido Embalagem Vazia (25 Unidades) Quadrado 4,5ml",https://shopee.com.br/product/462457901/10632918336,https://s.shopee.com.br/AUrvr8IShs,https://cf.shopee.com.br/file/c0ccebc04989f966a8834726c032f021,128.57,128.57,4,4.9,[2],0.18,0.03,"[""maquiagem-labios""]"
19998294263,Escova Rotativa Automática 4 em 1 Secador e Modelador 1200W 110v Hatteker HT-301,https://shopee.com.br/product/1528315237/19998294263,https://s.shopee.com.br/3qL1vuDS4C,https://cf.shopee.com.br/file/br-11134207-81z1k-mdvyi618lq80ec,269.99,269.99,38,4.8,[2],0.07,0.03,"[""cabelo-ferramentas""]"
